# Created by Octave 4.0.0, Tue Dec 27 23:21:41 2016 EST <jeremy@jeremy-Inspiron-13-7378>
# name: experiment_training_data
# type: matrix
# rows: 2100
# columns: 41
 1 0.025447465 4.096726656 0.994419868 367.0815 0.611512481 20.47793427 3.763367645 1743.606011 4.665894329 1.356632764 0.000141 1.0933229 374088.2339 138000000 0 0.090111502 10.23896714 0 0 0 0.012307254 475.8236046 0.6623465710000001 704.6035427 0.141719227 50.19575509 3.918989615 4484.129589 5.65589142 2.91780445 6.26e-05 16.48791732 242782.8964 54000000 0 0.083453965 25.09787754 0 0 0
 1 0.021159624 3.132140063 0.990309284 161.6051961 0.586271786 18.97917971 3.770541046 874.5913345 4.748040973 1.364857089 0.000138 1.104140584 77788.63611000001 18900000 0 0.06564619200000001 9.489589854 0 0 0 0.007156013 98.2295579 0.884307888 424.5300565 0.173559481 32.71723396 4.330529829 2405.695639 6.253625287 3.012078372 5.86e-05 7.507961659 232469.9139 57600000 0 0.058776734 16.35861698 0 0 0
 1 0.011295878 11.76496805 0.990395126 612.4478366 0.380665263 29.51101004 4.105969746 3083.442451 5.707475223 1.97378543 0.000102 2.327728873 431297.1164 111000000 0 0.053866719 14.75550502 0 0 0 0.031931199 181.5041145 0.69489639 297.4466843 0.2188721 25.9019627 3.514247224 1509.492427 4.918225068 2.749660718 7.14e-05 9.788008607 124082.6369 27400000 0 0.151519301 12.95098135 0 0 0
 1 0.004532177 11.74910016 0.9895434789999999 561.8073317 0.342429916 36.18789776 4.495123839 3239.912145 6.241105547 2.017021202 9.85e-05 2.495950704 399248.1816 115000000 0 0.021527778 18.09394888 0 0 0 0.004434026 10.186473 0.991881648 627.3731878999999 0.406104074 45.99798187 4.749052014 4200.780493 6.351808036 1.905551126 0.000107 2.149149061 310469.529 75300000 0 0.017383933 22.99899094 0 0 0
 1 0.017760602 3.475528169 0.995958478 429.9776471 0.577447505 25.5834181 4.021156193 2181.366199 5.025297495 1.407802668 0.000136 1.162754304 316899.4507 86700000 0 0.062275039 12.79170905 0 0 0 0.008773648 114.361473 0.854140929 392.0272906 0.168335314 33.42579877 4.306163234 2301.700863 6.127446011 3.035296235 5.9e-05 8.086740349999999 184852.5811 41900000 0 0.069421622 16.71289939 0 0 0
 1 0.004386777 10.67953508 0.99261223 722.7848051 0.383528972 41.5458692 4.629364025 4243.288039 6.272366017 1.931768439 0.000105 2.245138889 550072.4603 165000000 0 0.017305686 20.7729346 0 0 0 0.051861829 1511.021753 0.119796047 858.336155 0.233799252 48.53200313 3.004019349 3995.120174 4.143913984 2.591201603 7.87e-05 28.02609546 108545.6553 20200000 0 0.197408059 24.26600156 0 0 0
 1 0.009314929 4.307319379 0.994881253 420.7395979 0.529965516 33.3477993 4.380066657 2517.780606 5.541837559 1.521174035 0.000129 1.350120631 261342.9673 68100000 0 0.03050013 16.67389965 0 0 0 0.031099398 467.7468375 0.559784484 531.2702767 0.196993951 37.59688315 3.212592963 2839.613681 4.845019015 2.495646853 7.74e-05 15.87451095 184681.881 38900000 0 0.147724309 18.79844158 0 0 0
 1 0.019739313 3.225798774 0.992147032 205.3872411 0.548139937 18.17808751 3.670301022 1028.799034 4.748755491 1.401300111 0.000134 1.197701487 138426.7585 37100000 0 0.053749348 9.089043753 0 0 0 0.021218697 207.0621446 0.748293129 411.3160359 0.186566714 30.5698585 3.703600883 2159.997798 5.238734928 2.843859586 6.68e-05 10.66878912 209521.6278 50300000 0 0.116614502 15.28492925 0 0 0
 1 0.002014834 14.48309207 0.990636034 773.3417664999999 0.32058766 60.20868545 5.037212969 6122.775349 6.919322878 2.114243916 9.46e-05 2.774328378 317450.9914 70700000 0 0.008111633 30.10434272 0 0 0 0.037027285 539.206475 0.305518074 388.2077093 0.207180499 34.43622196 3.245315516 1986.497007 4.532244034 2.701343451 7.330000000000001e-05 17.04127543 68400.90055000001 12600000 0 0.162134846 17.21811098 0 0 0
 1 0.006859138 7.0517247 0.989992729 352.3300459 0.432742001 31.40414384 4.361128653 2133.59313 5.822815993 1.762069231 0.000114 1.840483177 182520.4003 43600000 0 0.025130412 15.70207192 0 0 0 0.009867223 256.0785798 0.815732652 694.856096 0.146509525 46.15853547 4.275897152 4277.501197 6.02303607 3.063725227 5.94e-05 12.0862024 304402.5299 67300000 0 0.07465440800000001 23.07926774 0 0 0
 1 0.009370580999999999 5.784216875 0.984774589 189.9527307 0.441122413 22.98214984 4.020897078 1113.555812 5.434089935 1.68708675 0.000116 1.711414319 80353.26856 17900000 0 0.026695357 11.49107492 0 0 0 0.016543358 396.8594973 0.654896514 574.9862199 0.157850641 43.1071042 3.870879295 3442.566727 5.438974809 2.952196008 6.34e-05 14.96350091 195960.4036 40200000 0 0.101095462 21.5535521 0 0 0
 1 0.004350065 43.78688054 0.956270212 500.6527857 0.20541283 33.65840506 4.409546393 2814.319996 6.617826411 2.665007755 6.91e-05 5.043694575 317352.6814 78700000 0 0.038334637 16.82920253 0 0 0 0.001380318 29.7148898 0.984802074 977.5968999 0.237651357 64.16029930000001 5.127206122 7365.578799 7.345213334 2.453654001 7.91e-05 4.032462833 448390.4528 109000000 0 0.006331508 32.08014965 0 0 0
 1 0.007273652 12.7377054 0.971139643 220.678235 0.322528569 23.56197509 4.055909871 1250.461815 5.827134792 2.076129314 9.41e-05 2.674488132 118820.8761 31300000 0 0.0409494 11.78098755 0 0 0 0.007178633 9.480297992000001 0.992386989 622.6378652 0.403317338 37.62298187 4.472649331 3580.01571 6.042581345 1.878198658 0.000108 2.102135498 335292.7543 74900000 0 0.028289645 18.81149094 0 0 0
 1 0.003889132 11.79922731 0.991754348 715.481808 0.365938034 47.11065141 4.755943196 4644.049312 6.468149124 1.989377068 0.000102 2.395321466 411425.8705 107000000 0 0.015003912 23.5553257 0 0 0 0.041475972 1128.578485 0.22865478 731.5650997 0.212920846 46.54836659 3.184742751 3678.085786 4.412141357 2.680478299 7.46e-05 24.50932773 114949.7549 21000000 0 0.173506781 23.27418329 0 0 0
 1 0.008143917000000001 6.780255608 0.991793459 413.1006717 0.445028557 29.25307121 4.209589902 2272.798387 5.632088121 1.707382256 0.000117 1.750854199 288824.8837 79100000 0 0.02338615 14.6265356 0 0 0 0.054633111 930.704522 0.140378012 541.3452279000001 0.240921222 38.64474113 2.964108055 2507.783966 4.11322057 2.549073007 8.01e-05 21.92278625 59643.87783 8975443.585999999 0 0.203909103 19.32237057 0 0 0
 1 0.011449074 7.765463615 0.991958941 482.8632386 0.43899361 26.53284103 4.056451851 2428.875561 5.484572321 1.763910169 0.000114 1.846710355 372433.5504 106000000 0 0.036704486 13.26642051 0 0 0 0.015281843 137.9472711 0.76056959 288.0738312 0.177382535 27.90527843 3.889288864 1591.115809 5.517407307 2.955862252 6.36e-05 8.849520736000001 126354.8046 28400000 0 0.095608372 13.95263921 0 0 0
 1 0.017459555 5.645432316 0.994379591 502.2261226 0.538357958 27.04268062 4.06545193 2531.212096 5.204120614 1.562010186 0.000128 1.415770083 386234.9638 108000000 0 0.06382368300000001 13.52134031 0 0 0 0.018270951 323.1314195 0.609692365 413.9445278 0.166343681 36.68831182 3.606199655 2427.072837 5.32536364 2.797605354 6.97e-05 13.43280842 127263.6712 26900000 0 0.107387846 18.34415591 0 0 0
 1 0.004033323 27.31235003 0.980236126 690.966507 0.240508959 36.12166145 4.433437467 3740.697217 6.527702512 2.426386675 7.889999999999999e-05 3.930594679 508697.9108 139000000 0 0.028794992 18.06083073 0 0 0 0.00395639 14.18350287 0.990703358 762.8293791999999 0.339605203 43.71160016 4.65842115 4562.284804 6.455128767 2.06275034 9.8e-05 2.619698748 452176.8331 113000000 0 0.017833855 21.85580008 0 0 0
 1 0.003587239 19.50905386 0.97758155 435.1115685 0.266091159 33.94677556 4.430388216 2592.154342 6.447179067 2.272638285 8.500000000000001e-05 3.360331899 244026.5413 62200000 0 0.019946531 16.97338778 0 0 0 0.004560618 12.86310642 0.994554142 1180.998977 0.372096834 52.78399191 4.826234524 7011.079295 6.535825572 2.009753831 0.000102 2.433222483 787763.0736999999 213000000 0 0.021152843 26.39199596 0 0 0
 1 0.009214721 5.133678925 0.993472689 393.2460551 0.47970878 30.28601982 4.284614347 2243.923628 5.58851411 1.617910411 0.000122 1.550554251 246286.8538 68500000 0 0.033806077 15.14300991 0 0 0 0.056088566 1412.291686 0.163380047 844.0461414 0.243831875 47.20906364 2.788629017 3937.067892 4.122376526 2.349723849 8.52e-05 26.86739045 123322.8344 22700000 0 0.208173579 23.60453182 0 0 0
 1 0.002254519 17.92305686 0.98913336 824.6825174000001 0.291297615 52.44057773 4.894069605 5541.477447 6.880431737 2.208435727 8.99e-05 3.097065728 426525.6881 101000000 0 0.00775626 26.22028886 0 0 0 0.061499615 1395.960743 0.099304592 774.934973 0.253585668 44.4689717 2.905540837 3431.297935 3.982334854 2.529931429 8.21e-05 26.5914091 92537.13824 16100000 0 0.218596766 22.23448585 0 0 0
