s-IMAGE,p-IMAGE,s-COR, s-DIS, s-CON, s-IDM, s-ENT, s-SEN, s-DEN, s-ASM, s-VAR, s-SVA, s-DVA, s-MEA, s-SAV, s-CLS, s-CLP, s-MAP, s-MIP, s-IMIN, s-IMAX, s-MEA,p-COR, p-DIS, p-CON, p-IDM, p-ENT, p-SEN, p-DEN, p-ASM, p-VAR, p-SVA, p-DVA, p-MEA, p-SAV, p-CLS, p-CLP, p-MAP, p-MIP, p-IMIN, p-IMAX, p-MEA,
PicA1000.bmp, PicB1000.bmp, 0.98980367183685303, 3.83447265625000000, 34.03522491455078100, 0.31235483288764954, 6.72818803787231450, 5.21719741821289060, 2.44620323181152340, 0.00405332352966070, 1668.69226074218750000, 11610.55957031250000000, 34.03509521484375000, 37.85765457153320300, 75.71429443359375000, 1218353.12500000000000000, 424712000.00000000000000000, 0.03001493029296398, 0.00000000000000000, , , , 0.98980367183685303, 3.83447265625000000, 34.03522491455078100, 0.31235483288764954, 6.72818803787231450, 5.21719741821289060, 2.44620323181152340, 0.00405332352966070, 1668.69226074218750000, 11610.55957031250000000, 34.03509521484375000, 37.85765457153320300, 75.71429443359375000, 1218353.12500000000000000, 424712000.00000000000000000, 0.03001493029296398, 0.00000000000000000, , , , 
PicA1001.bmp, PicB1001.bmp, 0.98882585763931274, 4.22848320007324220, 38.76770782470703100, 0.28543585538864136, 7.02644729614257810, 5.39177846908569340, 2.53675699234008790, 0.00291816680692136, 1735.11975097656250000, 13610.61816406250000000, 38.76766967773437500, 43.65046691894531300, 87.29983520507812500, 895968.25000000000000000, 277620032.00000000000000000, 0.02534623257815838, 0.00000000000000000, , , , 0.98882585763931274, 4.22848320007324220, 38.76770782470703100, 0.28543585538864136, 7.02644729614257810, 5.39177846908569340, 2.53675699234008790, 0.00291816680692136, 1735.11975097656250000, 13610.61816406250000000, 38.76766967773437500, 43.65046691894531300, 87.29983520507812500, 895968.25000000000000000, 277620032.00000000000000000, 0.02534623257815838, 0.00000000000000000, , , , 
PicA1002.bmp, PicB1002.bmp, 0.99050939083099365, 3.60936212539672850, 29.62713813781738300, 0.32025152444839478, 6.68929147720336910, 5.21669101715087890, 2.39266180992126460, 0.00405231025069952, 1561.22583007812500000, 11042.29785156250000000, 29.62721633911132800, 37.34726715087890600, 74.69349670410156200, 1034183.00000000000000000, 343490400.00000000000000000, 0.02787170745432377, 0.00000000000000000, , , , 0.99050939083099365, 3.60936212539672850, 29.62713813781738300, 0.32025152444839478, 6.68929147720336910, 5.21669101715087890, 2.39266180992126460, 0.00405231025069952, 1561.22583007812500000, 11042.29785156250000000, 29.62721633911132800, 37.34726715087890600, 74.69349670410156200, 1034183.00000000000000000, 343490400.00000000000000000, 0.02787170745432377, 0.00000000000000000, , , , 
PicA1003.bmp, PicB1003.bmp, 0.99000984430313110, 3.53737831115722660, 27.26697540283203100, 0.31701087951660156, 6.68546438217163090, 5.20599603652954100, 2.37348914146423340, 0.00380665063858032, 1364.57434082031250000, 10055.90136718750000000, 27.26700401306152300, 36.60683822631835900, 73.21250915527343800, 829197.18750000000000000, 258639056.00000000000000000, 0.02806773409247398, 0.00000000000000000, , , , 0.99000984430313110, 3.53737831115722660, 27.26697540283203100, 0.31701087951660156, 6.68546438217163090, 5.20599603652954100, 2.37348914146423340, 0.00380665063858032, 1364.57434082031250000, 10055.90136718750000000, 27.26700401306152300, 36.60683822631835900, 73.21250915527343800, 829197.18750000000000000, 258639056.00000000000000000, 0.02806773409247398, 0.00000000000000000, , , , 
PicA1004.bmp, PicB1004.bmp, 0.99146211147308350, 2.46387553215026860, 13.61369419097900400, 0.40417969226837158, 5.98502254486083980, 4.84338283538818360, 2.05833125114440920, 0.00717180501669645, 797.36590576171875000, 5506.79052734375000000, 13.61372566223144500, 26.56161499023437500, 53.12321472167968800, 480965.25000000000000000, 149914880.00000000000000000, 0.03749661147594452, 0.00000000000000000, , , , 0.99146211147308350, 2.46387553215026860, 13.61369419097900400, 0.40417969226837158, 5.98502254486083980, 4.84338283538818360, 2.05833125114440920, 0.00717180501669645, 797.36590576171875000, 5506.79052734375000000, 13.61372566223144500, 26.56161499023437500, 53.12321472167968800, 480965.25000000000000000, 149914880.00000000000000000, 0.03749661147594452, 0.00000000000000000, , , , 
PicA1005.bmp, PicB1005.bmp, 0.98852723836898804, 3.68692016601562500, 30.27359771728515600, 0.31208959221839905, 6.66274690628051760, 5.17081975936889650, 2.41042494773864750, 0.00399240851402283, 1318.72583007812500000, 9580.70605468750000000, 30.27356529235839800, 35.51026916503906200, 71.01967620849609400, 762481.25000000000000000, 220962048.00000000000000000, 0.02614667266607285, 0.00000000000000000, , , , 0.98852723836898804, 3.68692016601562500, 30.27359771728515600, 0.31208959221839905, 6.66274690628051760, 5.17081975936889650, 2.41042494773864750, 0.00399240851402283, 1318.72583007812500000, 9580.70605468750000000, 30.27356529235839800, 35.51026916503906200, 71.01967620849609400, 762481.25000000000000000, 220962048.00000000000000000, 0.02614667266607285, 0.00000000000000000, , , , 
PicA1006.bmp, PicB1006.bmp, 0.99058622121810913, 4.34378767013549800, 42.66186523437500000, 0.28952395915985107, 7.02654886245727540, 5.39549827575683590, 2.56170749664306640, 0.00318482168950140, 2265.21606445312500000, 16187.32226562500000000, 42.66166687011718800, 45.03374481201171900, 90.06607818603515600, 1593444.37500000000000000, 557779072.00000000000000000, 0.02618914656341076, 0.00000000000000000, , , , 0.99058622121810913, 4.34378767013549800, 42.66186523437500000, 0.28952395915985107, 7.02654886245727540, 5.39549827575683590, 2.56170749664306640, 0.00318482168950140, 2265.21606445312500000, 16187.32226562500000000, 42.66166687011718800, 45.03374481201171900, 90.06607818603515600, 1593444.37500000000000000, 557779072.00000000000000000, 0.02618914656341076, 0.00000000000000000, , , , 
PicA1007.bmp, PicB1007.bmp, 0.98983764648437500, 2.91454482078552250, 18.87079238891601600, 0.36113643646240234, 6.28745555877685550, 4.99482822418212890, 2.20162272453308110, 0.00534086488187313, 928.79852294921875000, 6733.59082031250000000, 18.87066650390625000, 30.05319786071777300, 60.10638046264648400, 498374.50000000000000000, 137940384.00000000000000000, 0.03246526420116425, 0.00000000000000000, , , , 0.98983764648437500, 2.91454482078552250, 18.87079238891601600, 0.36113643646240234, 6.28745555877685550, 4.99482822418212890, 2.20162272453308110, 0.00534086488187313, 928.79852294921875000, 6733.59082031250000000, 18.87066650390625000, 30.05319786071777300, 60.10638046264648400, 498374.50000000000000000, 137940384.00000000000000000, 0.03246526420116425, 0.00000000000000000, , , , 
PicA1008.bmp, PicB1008.bmp, 0.99076390266418457, 2.16880679130554200, 11.71646308898925800, 0.45343717932701111, 5.53880596160888670, 4.54120635986328120, 1.95167863368988040, 0.01325340569019318, 634.17352294921875000, 3839.92211914062500000, 11.71647930145263700, 20.40163803100585900, 40.80335617065429700, 324532.00000000000000000, 75292648.00000000000000000, 0.06255207210779190, 0.00000000000000000, , , , 0.99076390266418457, 2.16880679130554200, 11.71646308898925800, 0.45343717932701111, 5.53880596160888670, 4.54120635986328120, 1.95167863368988040, 0.01325340569019318, 634.17352294921875000, 3839.92211914062500000, 11.71647930145263700, 20.40163803100585900, 40.80335617065429700, 324532.00000000000000000, 75292648.00000000000000000, 0.06255207210779190, 0.00000000000000000, , , , 
PicA1009.bmp, PicB1009.bmp, 0.98951619863510132, 3.76456046104431150, 29.62060356140136700, 0.30110523104667664, 6.79221391677856450, 5.26068925857543950, 2.42879176139831540, 0.00350746465846896, 1412.59216308593750000, 10790.03417968750000000, 29.62052917480468800, 38.57970428466796900, 77.15847015380859400, 705434.62500000000000000, 203580816.00000000000000000, 0.02681643143296242, 0.00000000000000000, , , , 0.98951619863510132, 3.76456046104431150, 29.62060356140136700, 0.30110523104667664, 6.79221391677856450, 5.26068925857543950, 2.42879176139831540, 0.00350746465846896, 1412.59216308593750000, 10790.03417968750000000, 29.62052917480468800, 38.57970428466796900, 77.15847015380859400, 705434.62500000000000000, 203580816.00000000000000000, 0.02681643143296242, 0.00000000000000000, , , , 
